Unnamed: 0,transcript,common_ground,scores,actual_common_ground,Group,Unnamed: 0.1,true label,predicted label,Transcript,Ground truth,Correct,Top 1 prop,Top 1 cosim,Top 2 prop,Top 2 cosim,Top 3 prop,Top 3 cosim,Top 4 prop,Top 4 cosim,Top 5 prop,Top 5 cosim,Top 6 prop,Top 6 cosim,Top 7 prop,Top 7 cosim,Top 8 prop,Top 8 cosim,Top 9 prop,Top 9 cosim,Top 10 prop,Top 10 cosim
49.0,"im thinking red block , blue block , green block , yellow block , purple block 's ten ten twenty thirty",blue = 10,0.82082045,"<m> blue = 10, green = 20, purple = 30, red = 10 </m>",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0,"im thinking red block , blue block , green block , yellow block , purple block 's ten ten twenty thirty",green = 30,0.81838346,"<m> blue = 10, green = 20, purple = 30, red = 10 </m>",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
51.0,"im thinking red block , blue block , green block , yellow block , purple block 's ten ten twenty thirty",blue = 20,0.8159052,"<m> blue = 10, green = 20, purple = 30, red = 10 </m>",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
52.0,"thirty fourty fifty correct purple block , green block 's still heavier yellow block thing",purple = red,0.98318994,<m> yellow < 50 </m>,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
53.0,"thirty fourty fifty correct purple block , green block 's still heavier yellow block thing",purple = yellow,0.97933686,<m> yellow < 50 </m>,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
54.0,"thirty fourty fifty correct purple block , green block 's still heavier yellow block thing",blue = green,0.97924626,<m> yellow < 50 </m>,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
55.0,"thirty fourty fifty correct purple block , green block 's still heavier yellow block thing",green = purple,0.97869855,<m> yellow < 50 </m>,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
56.0,"thirty fourty fifty correct purple block , green block 's still heavier yellow block thing",blue = purple,0.9774616,<m> yellow < 50 </m>,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
57.0,fifty yellow fifty,yellow = 50,0.7096553,<m> yellow = 50 </m>,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
58.0,fifty yellow fifty,yellow < 50,0.027183995,<m> yellow = 50 </m>,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
59.0,fifty yellow fifty,yellow > 50,0.0038554862,<m> yellow = 50 </m>,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0,fifty yellow fifty,yellow != 50,0.0028473656,<m> yellow = 50 </m>,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,And tell red cube right ten grams yep 're going 're going flip piece paper um,red = 10,0.86582947,<m> red = 10 </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,And tell red cube right ten grams yep 're going 're going flip piece paper um,red > 10,0.3182307,<m> red = 10 </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,And tell red cube right ten grams yep 're going 're going flip piece paper um,red != 10,0.2576742,<m> red = 10 </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,And tell red cube right ten grams yep 're going 're going flip piece paper um,red < 10,0.20996003,<m> red = 10 </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,"needle goes red line means red block , blue block 're probably equal",blue = red,0.9648471,<m> blue = red </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,"needle goes red line means red block , blue block 're probably equal",blue > red,0.9052799,<m> blue = red </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,"needle goes red line means red block , blue block 're probably equal",red > blue,0.8910552,<m> blue = red </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,"needle goes red line means red block , blue block 're probably equal",red < blue,0.8216843,<m> blue = red </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,"needle goes red line means red block , blue block 're probably equal",blue < red,0.78501034,<m> blue = red </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,blue block one probably ten grams,blue = 10,0.91359615,<m> blue = 10 </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,blue block one probably ten grams,blue > 10,0.016292768,<m> blue = 10 </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,blue block one probably ten grams,blue != 10,0.010554024,<m> blue = 10 </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,blue block one probably ten grams,blue < 10,0.009697404,<m> blue = 10 </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,The first two ten,green = 10,0.9727864,"<m> blue = 10, red = 10 </m>",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,The first two ten,red = 10,0.9709476,"<m> blue = 10, red = 10 </m>",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,The first two ten,blue = 10,0.96816546,"<m> blue = 10, red = 10 </m>",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,The first two ten,yellow = 10,0.9614841,"<m> blue = 10, red = 10 </m>",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,The first two ten,purple = 10,0.7225243,"<m> blue = 10, red = 10 </m>",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,knowing oh sorry green one,green = 30,0.9221335,<m> green = 20 </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,knowing oh sorry green one,green = 10,0.91848016,<m> green = 20 </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,knowing oh sorry green one,green = 50,0.9040284,<m> green = 20 </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,knowing oh sorry green one,green = 20,0.88591665,<m> green = 20 </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,knowing oh sorry green one,green = 40,0.8459134,<m> green = 20 </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,So twenty plus ten thirty probably,green = 10,0.97040117,<m> purple = 30 </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,So twenty plus ten thirty probably,blue = 10,0.96968186,<m> purple = 30 </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,So twenty plus ten thirty probably,green = 20,0.9695152,<m> purple = 30 </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0,So twenty plus ten thirty probably,green = 30,0.96869576,<m> purple = 30 </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,So twenty plus ten thirty probably,blue = 30,0.96746904,<m> purple = 30 </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,'s increment five could probably go thirty purple block,purple = 30,0.85071445,<m> purple = 30 </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0,'s increment five could probably go thirty purple block,purple != 30,0.32307,<m> purple = 30 </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,'s increment five could probably go thirty purple block,purple > 30,0.22674948,<m> purple = 30 </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
31.0,'s increment five could probably go thirty purple block,purple < 30,0.19124073,<m> purple = 30 </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,"purple block , green block 's twenty thirty","green = 20, purple = 30",0.34365395,"<m> green = 20, purple = 30 </m>",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,"purple block , green block 's twenty thirty","green = 30, purple = 20",0.25890177,"<m> green = 20, purple = 30 </m>",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
34.0,Oh twenty thirty 'll go fifty,green = 50,0.9236868,<m> yellow = 50 </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0,Oh twenty thirty 'll go fifty,yellow = 50,0.9128176,<m> yellow = 50 </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,Oh twenty thirty 'll go fifty,green = 20,0.8999214,<m> yellow = 50 </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
37.0,Oh twenty thirty 'll go fifty,green = 30,0.8793607,<m> yellow = 50 </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0,Oh twenty thirty 'll go fifty,red = 50,0.8782414,<m> yellow = 50 </m>,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,I tell red cube ten grams,red = 10,0.9912009,<m> red = 10 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,I tell red cube ten grams,red < 10,0.005151494,<m> red = 10 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,I tell red cube ten grams,red != 10,0.0039326423,<m> red = 10 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,I tell red cube ten grams,red > 10,0.0028216064,<m> red = 10 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,Well top ten,yellow = 10,0.86534154,<m> blue = 10 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,Well top ten,purple = 10,0.8466913,<m> blue = 10 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,Well top ten,green = 10,0.7738965,<m> blue = 10 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,Well top ten,red = 10,0.75506043,<m> blue = 10 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,Well top ten,blue = 10,0.68474734,<m> blue = 10 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",purple = red,0.9926219,<m> green = 20 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green = purple,0.99130094,<m> green = 20 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue = red,0.990963,<m> green = 20 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green = red,0.99076325,<m> green = 20 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue = purple,0.99017525,<m> green = 20 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,n't drop completely consider purple block thirty ’ drop,purple = 30,0.9337262,<m> purple != 40 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,n't drop completely consider purple block thirty ’ drop,purple > 30,0.6472827,<m> purple != 40 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,n't drop completely consider purple block thirty ’ drop,purple < 30,0.5705997,<m> purple != 40 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,n't drop completely consider purple block thirty ’ drop,purple != 30,0.55345035,<m> purple != 40 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,n't drop completely consider purple block thirty ’ drop,purple = red,0.9582411,<m> purple != 40 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,n't drop completely consider purple block thirty ’ drop,green = purple,0.9525075,<m> purple != 40 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,n't drop completely consider purple block thirty ’ drop,blue = purple,0.9488319,<m> purple != 40 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,n't drop completely consider purple block thirty ’ drop,purple = yellow,0.94701314,<m> purple != 40 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,n't drop completely consider purple block thirty ’ drop,purple = green + red,0.94642514,<m> purple != 40 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,purple block 's purple block 's twenty purple block 's got ta thirty,purple = 20,0.9722291,<m> purple = 30 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,purple block 's purple block 's twenty purple block 's got ta thirty,purple = 30,0.9637296,<m> purple = 30 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,purple block 's purple block 's twenty purple block 's got ta thirty,purple < 20,0.5130546,<m> purple = 30 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0,purple block 's purple block 's twenty purple block 's got ta thirty,purple > 20,0.49214578,<m> purple = 30 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,purple block 's purple block 's twenty purple block 's got ta thirty,purple != 20,0.44110328,<m> purple = 30 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,purple block 's purple block 's twenty purple block 's got ta thirty,purple = 20,0.9722291,<m> purple = 30 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0,purple block 's purple block 's twenty purple block 's got ta thirty,purple = 30,0.9637296,<m> purple = 30 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,purple block 's purple block 's twenty purple block 's got ta thirty,purple < 20,0.5130546,<m> purple = 30 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
31.0,purple block 's purple block 's twenty purple block 's got ta thirty,purple > 20,0.49214578,<m> purple = 30 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,purple block 's purple block 's twenty purple block 's got ta thirty,purple != 20,0.44110328,<m> purple = 30 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,yellow red blue 's 's,red = 10,0.97918975,<m> yellow = 50 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
34.0,yellow red blue 's 's,red = yellow,0.97549236,<m> yellow = 50 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0,yellow red blue 's 's,yellow = 10,0.9746964,<m> yellow = 50 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,yellow red blue 's 's,red = 20,0.97361255,<m> yellow = 50 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
37.0,yellow red blue 's 's,yellow = 20,0.96896076,<m> yellow = 50 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0,blue ten,blue = 10,0.87344956,<m> blue = 10 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
39.0,blue ten,blue != 10,0.013948024,<m> blue = 10 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
40.0,blue ten,blue < 10,0.0036241752,<m> blue = 10 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
41.0,blue ten,blue > 10,0.0009899433,<m> blue = 10 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,would yellow fifty,yellow = 50,0.9758223,<m> yellow = 50 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
43.0,would yellow fifty,yellow < 50,0.1769728,<m> yellow = 50 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
44.0,would yellow fifty,yellow != 50,0.05293196,<m> yellow = 50 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0,would yellow fifty,yellow > 50,0.045342434,<m> yellow = 50 </m>,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,I tell red cube ten grams,red = 10,0.9784713,<m> red = 10 </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,I tell red cube ten grams,red > 10,0.0045140944,<m> red = 10 </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,I tell red cube ten grams,red != 10,0.0030020764,<m> red = 10 </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,I tell red cube ten grams,red < 10,0.0023898715,<m> red = 10 </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,"green block twenty red block , blue block ten ten","blue = 20, green = 20, red = 10",0.30118746,"<m> blue = 10, green = 20, red = 10 </m>",10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,"green block twenty red block , blue block ten ten","blue = 20, green = 10, red = 10",0.30105716,"<m> blue = 10, green = 20, red = 10 </m>",10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,"green block twenty red block , blue block ten ten","blue = 10, green = 20, red = 10",0.295505,"<m> blue = 10, green = 20, red = 10 </m>",10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,"green block twenty red block , blue block ten ten","blue = 20, green = 10, red = 20",0.27814132,"<m> blue = 10, green = 20, red = 10 </m>",10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,"green block twenty red block , blue block ten ten","blue = 10, green = 20, red = 20",0.2752137,"<m> blue = 10, green = 20, red = 10 </m>",10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,"looks red block , blue block 're fairly equal",blue = red,0.9716307,<m> blue = red </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,"looks red block , blue block 're fairly equal",blue > red,0.5942921,<m> blue = red </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,"looks red block , blue block 're fairly equal",blue != red,0.4908021,<m> blue = red </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,"looks red block , blue block 're fairly equal",red > blue,0.39798695,<m> blue = red </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,"looks red block , blue block 're fairly equal",blue < red,0.1885652,<m> blue = red </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,"right green block 's twenty red block , blue block two ten","blue = 10, green = 20, red = 10",0.3276399,"<m> blue = 10, green = 20, red = 10 </m>",10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,"right green block 's twenty red block , blue block two ten","blue = 20, green = 10, red = 10",0.2884876,"<m> blue = 10, green = 20, red = 10 </m>",10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,"right green block 's twenty red block , blue block two ten","blue = 20, green = 20, red = 10",0.28440052,"<m> blue = 10, green = 20, red = 10 </m>",10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,"right green block 's twenty red block , blue block two ten","blue = 10, green = 10, red = 20",0.26983646,"<m> blue = 10, green = 20, red = 10 </m>",10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,"right green block 's twenty red block , blue block two ten","blue = 20, green = 10, red = 20",0.2654532,"<m> blue = 10, green = 20, red = 10 </m>",10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,"red block , blue block 're together",blue = red,0.9488133,<m> blue = red </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,"red block , blue block 're together",blue != red,0.35818222,<m> blue = red </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,"red block , blue block 're together",blue > red,0.084941864,<m> blue = red </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,"red block , blue block 're together",red > blue,0.020647952,<m> blue = red </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,"red block , blue block 're together","blue = 10, red = 10",0.0068970853,<m> blue = red </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,"alright let 's green block , purple block two already tell purple block one 's heavier",green = purple,0.97430515,<m> purple > green </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,"alright let 's green block , purple block two already tell purple block one 's heavier",green != purple,0.86694396,<m> purple > green </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0,"alright let 's green block , purple block two already tell purple block one 's heavier",green > purple,0.5064979,<m> purple > green </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,"alright let 's green block , purple block two already tell purple block one 's heavier",purple > green,0.49456072,<m> purple > green </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,"alright let 's green block , purple block two already tell purple block one 's heavier",purple < green,0.46960858,<m> purple > green </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0,"green block , red block , purple block equal green block , red block , purple block instructions suppose",green = purple + red,0.7273821,<m> purple = green + red </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,"green block , red block , purple block equal green block , red block , purple block instructions suppose",red = green + purple,0.6960676,<m> purple = green + red </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
31.0,"green block , red block , purple block equal green block , red block , purple block instructions suppose",purple = green + red,0.64855164,<m> purple = green + red </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,"green block , red block , purple block equal green block , red block , purple block instructions suppose",red != green + purple,0.477751,<m> purple = green + red </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,"green block , red block , purple block equal green block , red block , purple block instructions suppose",purple != green + red,0.47008944,<m> purple = green + red </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
34.0,"'m guessing 's little bit left little bit left touches red line left hand side left line red red block , blue block , green block 's gon na heavier equal almost almost equal wait green block one 's twenty n't",yellow = purple + red,0.9598552,<m> purple > green + red </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0,"'m guessing 's little bit left little bit left touches red line left hand side left line red red block , blue block , green block 's gon na heavier equal almost almost equal wait green block one 's twenty n't",green = purple + yellow,0.958354,<m> purple > green + red </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,"'m guessing 's little bit left little bit left touches red line left hand side left line red red block , blue block , green block 's gon na heavier equal almost almost equal wait green block one 's twenty n't",blue = purple,0.95707,<m> purple > green + red </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
37.0,"'m guessing 's little bit left little bit left touches red line left hand side left line red red block , blue block , green block 's gon na heavier equal almost almost equal wait green block one 's twenty n't",red = purple + yellow,0.9555596,<m> purple > green + red </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0,"'m guessing 's little bit left little bit left touches red line left hand side left line red red block , blue block , green block 's gon na heavier equal almost almost equal wait green block one 's twenty n't",green = purple + red,0.9553647,<m> purple > green + red </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
39.0,moved green block checked two tens remember n't green block one okay sure sure sure put thirty thirty,purple = 10,0.9655459,<m> purple = 30 </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
40.0,moved green block checked two tens remember n't green block one okay sure sure sure put thirty thirty,purple = 30,0.96485317,<m> purple = 30 </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
41.0,moved green block checked two tens remember n't green block one okay sure sure sure put thirty thirty,green = 10,0.9610998,<m> purple = 30 </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,moved green block checked two tens remember n't green block one okay sure sure sure put thirty thirty,blue = 10,0.9540398,<m> purple = 30 </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
43.0,moved green block checked two tens remember n't green block one okay sure sure sure put thirty thirty,red = 10,0.9528538,<m> purple = 30 </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
44.0,purple block one 's thirty 's green block one twenty right twenty okay yellow block one 's gon na fifty okay,"green = 20, purple = 30, yellow = 50",0.36256608,"<m> green = 20, purple = 30, yellow = 50 </m>",10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0,purple block one 's thirty 's green block one twenty right twenty okay yellow block one 's gon na fifty okay,"green = 20, purple = 50, yellow = 30",0.3618518,"<m> green = 20, purple = 30, yellow = 50 </m>",10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0,purple block one 's thirty 's green block one twenty right twenty okay yellow block one 's gon na fifty okay,"green = 50, purple = 20, yellow = 30",0.3592811,"<m> green = 20, purple = 30, yellow = 50 </m>",10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
47.0,purple block one 's thirty 's green block one twenty right twenty okay yellow block one 's gon na fifty okay,"green = 30, purple = 20, yellow = 50",0.35714447,"<m> green = 20, purple = 30, yellow = 50 </m>",10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0,purple block one 's thirty 's green block one twenty right twenty okay yellow block one 's gon na fifty okay,"green = 50, purple = 30, yellow = 20",0.32313174,"<m> green = 20, purple = 30, yellow = 50 </m>",10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
49.0,But 's I weights fifty,green = 50,0.95896596,<m> yellow = 50 </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0,But 's I weights fifty,red = 50,0.95827544,<m> yellow = 50 </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
51.0,But 's I weights fifty,purple = 50,0.95453846,<m> yellow = 50 </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
52.0,But 's I weights fifty,yellow = 50,0.9480097,<m> yellow = 50 </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
53.0,But 's I weights fifty,blue = 50,0.9463743,<m> yellow = 50 </m>,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
